Angles,,,PercentGaitCycle,VerySlowLB,VerySlowMean,VerySlowUB,SlowLB,SlowMean,SlowUB,FreeLB,FreeMean,FreeUB,FastLB,FastMean,FastUB,VeryFastLB,VeryFastMean,VeryFastUB
Hip,Int/External,Rotation,36,-13.2953,-3.1955,6.9042,-13.3474,-3.2798,6.7878,-11.073,-1.509,8.0551,-11.1574,-1.3044,8.5486,-10.691,-0.9516,8.7879
Hip,Int/External,Rotation,38,-13.2649,-3.1209,7.0231,-13.3372,-3.2383,6.8606,-11.1537,-1.592,7.9697,-11.3783,-1.4774,8.4235,-10.9264,-1.1341,8.6581
Hip,Int/External,Rotation,40,-13.1833,-3.0156,7.152,-13.3251,-3.2108,6.9035,-11.2724,-1.7059,7.8607,-11.6803,-1.7309,8.2186,-11.3259,-1.4804,8.3651
Hip,Int/External,Rotation,42,-13.072,-2.8819,7.3082,-13.3034,-3.1959,6.9116,-11.4268,-1.8647,7.6973,-12.0603,-2.0746,7.9111,-11.8586,-1.9904,7.8779
Hip,Int/External,Rotation,44,-12.9649,-2.7485,7.4679,-13.2909,-3.2081,6.8746,-11.6235,-2.0772,7.469,-12.4972,-2.5131,7.4709,-12.4913,-2.6438,7.2036
Hip,Int/External,Rotation,46,-12.8617,-2.6089,7.6439,-13.3164,-3.2732,6.7699,-11.8667,-2.3423,7.182,-12.9826,-3.0386,6.9054,-13.1777,-3.3996,6.3785
Hip,Int/External,Rotation,48,-12.768,-2.4874,7.7932,-13.3782,-3.3939,6.5904,-12.1525,-2.6474,6.8577,-13.5032,-3.6113,6.2806,-13.8662,-4.2065,5.4531
Hip,Int/External,Rotation,50,-12.7497,-2.4562,7.8373,-13.4837,-3.5662,6.3512,-12.493,-3.0105,6.4721,-14.0492,-4.1966,5.6561,-14.5367,-5.009,4.5188
Hip,Int/External,Rotation,52,-12.7565,-2.472,7.8124,-13.6797,-3.8214,6.037,-12.9214,-3.4629,5.9956,-14.6289,-4.7884,5.0522,-15.1797,-5.7582,3.6634
Hip,Int/External,Rotation,54,-12.7951,-2.5343,7.7265,-13.9266,-4.1293,5.6679,-13.4244,-3.9753,5.4737,-15.2178,-5.3675,4.4829,-15.7473,-6.3846,2.9781
Hip,Int/External,Rotation,56,-12.8558,-2.6373,7.5812,-14.0942,-4.3856,5.3231,-13.9062,-4.4556,4.995,-15.7274,-5.8558,4.0157,-16.1418,-6.8074,2.527
Hip,Int/External,Rotation,58,-12.9654,-2.8101,7.3452,-14.178,-4.5831,5.0119,-14.2907,-4.8363,4.618,-16.0543,-6.1738,3.7067,-16.2326,-6.9288,2.3751
Hip,Int/External,Rotation,60,-13.1354,-3.0688,6.9978,-14.294,-4.8216,4.6509,-14.5644,-5.1164,4.3315,-16.1406,-6.2858,3.5691,-15.9131,-6.671,2.571
Hip,Int/External,Rotation,62,-13.3239,-3.3941,6.5357,-14.4537,-5.1168,4.22,-14.6903,-5.2948,4.1006,-15.9577,-6.1877,3.5823,-15.1846,-6.058,3.0685
Hip,Int/External,Rotation,64,-13.4548,-3.6587,6.1374,-14.57,-5.3604,3.8491,-14.5876,-5.2792,4.0293,-15.5183,-5.8759,3.7666,-14.1925,-5.2309,3.7308
Hip,Int/External,Rotation,66,-13.4696,-3.8062,5.8572,-14.5419,-5.354,3.8339,-14.1801,-4.9249,4.3304,-14.9141,-5.3776,4.1589,-13.1889,-4.3842,4.4205
Hip,Int/External,Rotation,68,-13.4079,-3.8198,5.7682,-14.2349,-4.9268,4.3813,-13.5234,-4.198,5.1273,-14.2755,-4.7519,4.7717,-12.3962,-3.667,5.0622
Hip,Int/External,Rotation,70,-13.2183,-3.6604,5.8975,-13.5703,-4.0855,5.3993,-12.7513,-3.2345,6.2822,-13.7013,-4.0653,5.5707,-11.8827,-3.1325,5.6177
Hip,Int/External,Rotation,72,-12.8286,-3.305,6.2187,-12.5934,-2.9931,6.6072,-11.9473,-2.1908,7.5657,-13.1794,-3.326,6.5275,-11.5947,-2.736,6.1226
Hip,Int/External,Rotation,74,-12.2469,-2.7393,6.7683,-11.4577,-1.8423,7.7732,-11.1368,-1.1772,8.7824,-12.644,-2.5159,7.6121,-11.4553,-2.3937,6.6679
Hip,Int/External,Rotation,76,-11.5112,-2.0178,7.4755,-10.369,-0.7955,8.7781,-10.3441,-0.2498,9.8445,-12.0378,-1.6419,8.754,-11.4009,-2.0569,7.2871
Hip,Int/External,Rotation,78,-10.7754,-1.2954,8.1845,-9.4933,0.0056,9.5046,-9.6056,0.5295,10.6645,-11.3622,-0.7702,9.8217,-11.3781,-1.7268,7.9245
Hip,Int/External,Rotation,80,-10.094,-0.6597,8.7745,-8.9529,0.4325,9.8178,-9.0039,1.057,11.118,-10.6733,-0.0278,10.6178,-11.3541,-1.4381,8.4779
Hip,Int/External,Rotation,82,-9.6503,-0.2321,9.1861,-8.8121,0.4346,9.6813,-8.67,1.2125,11.095,-10.0767,0.4179,10.9125,-11.3394,-1.2645,8.8103
Hip,Int/External,Rotation,84,-9.5381,-0.1062,9.3258,-9.1137,0.0027,9.1191,-8.7421,0.894,10.5301,-9.7431,0.3896,10.5224,-11.3949,-1.2966,8.8018
Hip,Int/External,Rotation,86,-9.7107,-0.2731,9.1644,-9.8054,-0.7667,8.272,-9.2755,0.1021,9.4797,-9.8548,-0.2032,9.4485,-11.5989,-1.5968,8.4053
Hip,Int/External,Rotation,88,-10.0947,-0.6853,8.7241,-10.7609,-1.7109,7.3391,-10.185,-1.0229,8.1391,-10.4914,-1.2686,7.9542,-12.0225,-2.139,7.7445
Hip,Int/External,Rotation,90,-10.5901,-1.2087,8.1727,-11.7811,-2.6242,6.5327,-11.2164,-2.1813,6.8539,-11.4584,-2.4929,6.4726,-12.6406,-2.7989,7.0429
Hip,Int/External,Rotation,92,-11.0385,-1.6988,7.6409,-12.6345,-3.3217,5.9911,-11.9925,-2.9981,5.9963,-12.335,-3.4665,5.4021,-13.2986,-3.4145,6.4697
Hip,Int/External,Rotation,94,-11.3291,-2.0362,7.2567,-13.0948,-3.6687,5.7573,-12.2849,-3.2929,5.6992,-12.8184,-3.957,4.9044,-13.8516,-3.8995,6.0526
Hip,Int/External,Rotation,96,-11.408,-2.1431,7.1218,-13.0962,-3.6633,5.7697,-12.1961,-3.188,5.82,-12.9124,-4.0268,4.8588,-14.2592,-4.275,5.7092
Hip,Int/External,Rotation,98,-11.437,-2.1395,7.1581,-12.7871,-3.4584,5.8704,-11.9866,-2.951,6.0846,-12.8008,-3.907,4.9868,-14.5147,-4.593,5.3287
Hip,Int/External,Rotation,100,-11.4136,-2.0773,7.259,-12.4298,-3.2585,5.9128,-11.8159,-2.751,6.3139,-12.6696,-3.7835,5.1027,-14.6172,-4.8716,4.8739
Knee,Flex/Extension,0,-0.9654,4.891,10.7473,-0.6147,4.5847,9.7841,-0.1015,5.5537,11.2088,1.8588,7.4952,13.1315,1.9221,8.8304,15.7387
Knee,Flex/Extension,2,-0.9163,5.21,11.3363,0.6887,6.1223,11.5559,2.4519,7.9412,13.4306,4.2431,10.0654,15.8876,3.5547,10.4375,17.3204
Knee,Flex/Extension,4,-0.7373,5.9313,12.5998,1.9195,7.8913,13.863,5.3286,10.9222,16.5159,7.1984,13.5502,19.902,5.7413,13.136,20.5307
Knee,Flex/Extension,6,-0.2449,6.8527,13.9503,3.3667,9.8797,16.3926,8.2768,14.1217,19.9666,10.3671,17.3551,24.343,8.1926,16.4435,24.6944
Knee,Flex/Extension,8,0.1371,7.5129,14.8888,4.5967,11.4966,18.3965,10.7605,16.8563,22.9521,13.2247,20.6587,28.0927,10.5171,19.5741,28.6311
Knee,Flex/Extension,10,0.2644,7.813,15.3616,5.2363,12.3904,19.5444,12.3334,18.5893,24.8453,15.1993,22.832,30.4647,12.2205,21.7619,31.3034
Knee,Flex/Extension,12,0.2109,7.882,15.553,5.391,12.6796,19.9683,12.9811,19.2943,25.6074,16.0221,23.7493,31.4764,12.8904,22.6884,32.4864
Knee,Flex/Extension,14,0.0528,7.8163,15.5798,5.1902,12.5374,19.8846,12.9155,19.1961,25.4767,15.796,23.5772,31.3583,12.4332,22.4261,32.4191
Knee,Flex/Extension,16,-0.1758,7.6722,15.5201,4.7404,12.1304,19.5204,12.3826,18.5668,24.751,14.8304,22.6151,30.3999,11.081,21.2421,31.4031
Knee,Flex/Extension,18,-0.4432,7.508,15.4593,4.1976,11.6081,19.0186,11.5608,17.6159,23.671,13.4283,21.1529,28.8774,9.1696,19.4457,29.7219
Knee,Flex/Extension,20,-0.7304,7.328,15.3865,3.6611,11.0437,18.4263,10.5576,16.4721,22.3867,11.7813,19.3984,27.0154,6.946,17.2926,27.6392
Knee,Flex/Extension,22,-0.9908,7.1282,15.2473,3.1859,10.4796,17.7733,9.4316,15.2148,20.998,9.9892,17.4753,24.9614,4.5661,14.9575,25.3489
Knee,Flex/Extension,24,-1.1616,6.9436,15.0487,2.8124,9.9433,17.0743,8.2235,13.9018,19.5801,8.1101,15.4582,22.8062,2.1645,12.5533,22.9422
Knee,Flex/Extension,26,-1.2022,6.8105,14.8233,2.5315,9.4424,16.3534,6.9969,12.589,18.1811,6.212,13.414,20.6161,-0.1292,10.1676,20.4644
Knee,Flex/Extension,28,-1.1704,6.7243,14.619,2.3232,8.9861,15.649,5.7907,11.3179,16.8452,4.3657,11.4156,18.4654,-2.1982,7.8986,17.9955
Knee,Flex/Extension,30,-1.0937,6.6718,14.4372,2.1339,8.5761,15.0183,4.6173,10.1201,15.623,2.6346,9.5407,16.4467,-3.9563,5.8389,15.6342
Knee,Flex/Extension,32,-1.0319,6.6335,14.2989,1.9454,8.2181,14.4908,3.5006,9.0269,14.5532,1.0793,7.8605,14.6418,-5.3464,4.0619,13.4701
Knee,Flex/Extension,34,-0.9858,6.6484,14.2826,1.7674,7.916,14.0646,2.4596,8.0457,13.6318,-0.2438,6.4263,13.0964,-6.3316,2.6138,11.5592
Knee,Flex/Extension,36,-0.9136,6.7153,14.3443,1.6185,7.6802,13.742,1.5652,7.2156,12.8659,-1.2772,5.2781,11.8334,-6.9038,1.5256,9.955
Knee,Flex/Extension,38,-0.7708,6.8309,14.4326,1.5219,7.5279,13.5339,0.8731,6.5847,12.2964,-1.9543,4.47,10.8943,-7.0798,0.8302,8.7402
Knee,Flex/Extension,40,-0.5812,7.0118,14.6047,1.5362,7.5015,13.4668,0.498,6.2398,11.9817,-2.2005,4.0672,10.3349,-6.8468,0.5753,7.9975
Knee,Flex/Extension,42,-0.3196,7.2685,14.8567,1.7222,7.6541,13.586,0.5424,6.2796,12.0167,-1.9504,4.1503,10.251,-6.1724,0.8224,7.8172
Knee,Flex/Extension,44,0.0195,7.6167,15.2139,2.1411,8.0459,13.9507,1.0937,6.8028,12.512,-1.1538,4.7949,10.7436,-5.0251,1.6472,8.3196
Knee,Flex/Extension,46,0.4163,8.0358,15.6554,2.8715,8.7394,14.6072,2.1905,7.8607,13.5309,0.218,6.055,11.8921,-3.378,3.1356,9.6492
Knee,Flex/Extension,48,0.9006,8.5396,16.1786,3.9575,9.7858,15.614,3.8213,9.4658,15.1103,2.1714,7.964,13.7566,-1.1793,5.3722,11.9237
Knee,Flex/Extension,50,1.514,9.1786,16.8433,5.4135,11.2323,17.0511,5.9779,11.6425,17.3071,4.726,10.575,16.424,1.657,8.4349,15.2129
Knee,Flex/Extension,52,2.3128,10.0541,17.7953,7.3005,13.1814,19.0623,8.7171,14.4758,20.2346,7.9579,13.9759,19.9939,5.2449,12.3942,19.5436
Knee,Flex/Extension,54,3.3255,11.2819,19.2382,9.7054,15.7846,21.8637,12.1537,18.0969,24.0401,11.9942,18.2641,24.534,9.7046,17.2983,24.892
Knee,Flex/Extension,56,4.6208,12.9779,21.3351,12.7779,19.2144,25.6509,16.4007,22.5908,28.7809,16.9303,23.4655,30.0008,15.1328,23.1365,31.1403
Knee,Flex/Extension,58,6.2857,15.2594,24.2332,16.703,23.5813,30.4596,21.4735,27.9098,34.3462,22.7435,29.4985,36.2536,21.4967,29.7574,38.0181
Knee,Flex/Extension,60,8.3842,18.2017,28.0191,21.5397,28.8253,36.1109,27.2615,33.8758,40.4902,29.2764,36.1297,42.9829,28.5387,36.8103,45.0819
Knee,Flex/Extension,62,11.0018,21.8288,32.6558,27.1647,34.6965,42.2283,33.5534,40.1917,46.83,36.1647,42.914,49.6633,35.7359,43.7567,51.7775
Knee,Flex/Extension,64,14.1332,26.0044,37.8756,33.2564,40.753,48.2497,39.9324,46.3486,52.7648,42.7817,49.2151,55.6486,42.3836,50.0045,57.6254
Knee,Flex/Extension,66,17.753,30.5041,43.2552,39.2126,46.3619,53.5112,45.6809,51.6925,57.704,48.3672,54.42,60.4728,47.8204,55.1002,62.38
Knee,Flex/Extension,68,21.7038,34.952,48.2003,44.2155,50.8839,57.5523,50.0268,55.7012,61.3756,52.3396,58.1625,63.9854,51.6156,58.8016,65.9875
Knee,Flex/Extension,70,25.6802,38.9244,52.1685,47.4853,53.8878,60.2903,52.5468,58.1715,63.7963,54.4927,60.348,66.2033,53.6451,61.0497,68.4543
Knee,Flex/Extension,72,29.281,42.0276,54.7741,48.653,55.2205,61.788,53.2539,59.1317,65.0096,54.9093,61.0304,67.1515,54.0077,61.879,69.7503
Knee,Flex/Extension,74,32.0101,43.9898,55.9696,47.8567,54.9232,61.9896,52.3617,58.6839,65.0061,53.7569,60.3055,66.854,52.8993,61.3607,69.8221
Knee,Flex/Extension,76,33.5138,44.7102,55.9066,45.4526,53.1457,60.8388,50.0656,56.9079,63.7501,51.1906,58.2692,65.3478,50.5132,59.5734,68.6335
Knee,Flex/Extension,78,33.3806,44.1499,54.9191,41.7842,50.0812,58.3781,46.5433,53.8988,61.2542,47.3463,55.0206,62.6949,46.996,56.5931,66.1903
Knee,Flex/Extension,80,31.2907,42.2951,53.2995,37.161,45.9582,54.7554,41.9723,49.781,57.5897,42.3831,50.6749,58.9667,42.4613,52.5041,62.5469
Knee,Flex/Extension,82,27.686,39.2299,50.7738,31.8215,40.9784,50.1354,36.5125,44.7038,52.8951,36.5148,45.3814,54.248,37.0344,47.4223,57.8102
Knee,Flex/Extension,84,23.2125,35.1573,47.102,25.9716,35.3244,44.6773,30.346,38.833,47.32,30.0132,39.3306,48.648,30.9091,41.5168,52.1245
Knee,Flex/Extension,86,18.2667,30.2661,42.2654,19.8387,29.1837,38.5287,23.6819,32.3541,41.0264,23.1891,32.7576,42.326,24.3745,35.0411,45.7078
Knee,Flex/Extension,88,13.226,24.8516,36.4773,13.7262,22.8041,31.882,16.8103,25.5156,34.2209,16.4007,25.962,35.5233,17.8116,28.3343,38.8571
Knee,Flex/Extension,90,8.4414,19.3099,30.1785,8.0492,16.5575,25.0658,10.1935,18.7101,27.2267,10.1017,19.3426,28.5835,11.6687,21.8209,31.9731
Knee,Flex/Extension,92,4.3944,14.0936,23.7928,3.3155,10.975,18.6344,4.4375,12.4911,20.5446,4.8562,13.4351,22.014,6.4591,16.0084,25.5577
Knee,Flex/Extension,94,1.4438,9.6822,17.9207,-0.0242,6.6709,13.366,0.2117,7.5698,14.9279,1.2439,8.8808,16.5178,2.6835,11.4407,20.1979
Knee,Flex/Extension,96,-0.3455,6.5583,13.462,-1.7342,4.1668,10.0679,-1.9534,4.6389,11.2312,-0.3915,6.2514,12.8943,0.6638,8.55,16.4362
Knee,Flex/Extension,98,-1.1156,5.0187,11.1529,-1.8733,3.6047,9.0826,-1.9345,4.0259,9.9863,-0.1545,5.7701,11.6947,0.3357,7.4789,14.6222
Knee,Flex/Extension,100,-1.1012,4.8389,10.779,-0.8997,4.5249,9.9494,-0.2415,5.3718,10.9851,1.4829,7.1748,12.8667,1.3071,8.0865,14.8659
Knee,Ad/Abduction,0,-3.4725,-0.5122,2.4481,-3.5126,-0.4022,2.7081,-2.9803,0.1059,3.192,-3.1912,0.3686,3.9284,-2.8745,0.3628,3.6001
Knee,Ad/Abduction,2,-3.5413,-0.5195,2.5022,-3.5575,-0.4225,2.7125,-3.0564,0.0969,3.2503,-3.2513,0.4111,4.0735,-2.9578,0.3897,3.7372
Knee,Ad/Abduction,4,-3.5406,-0.4463,2.648,-3.6159,-0.4025,2.8109,-3.199,0.0817,3.3624,-3.4731,0.3781,4.2294,-3.1747,0.3517,3.8782
Knee,Ad/Abduction,6,-3.4146,-0.2753,2.8639,-3.5521,-0.2563,3.0395,-3.2476,0.1691,3.5857,-3.6904,0.3845,4.4593,-3.5065,0.2271,3.9606
Knee,Ad/Abduction,8,-3.2985,-0.1082,3.0822,-3.3224,0.0069,3.3362,-3.0571,0.4564,3.9698,-3.7233,0.5503,4.8239,-3.8407,0.0965,4.0338
Knee,Ad/Abduction,10,-3.2463,-0.015,3.2163,-3.1696,0.1663,3.5021,-2.8129,0.7466,4.3062,-3.6077,0.772,5.1518,-4.0287,0.0555,4.1397
Knee,Ad/Abduction,12,-3.1976,0.0706,3.3388,-3.1757,0.1842,3.5441,-2.7443,0.8416,4.4275,-3.4706,0.9052,5.2811,-4.0129,0.1203,4.2536
Knee,Ad/Abduction,14,-3.1329,0.1828,3.4985,-3.1751,0.2208,3.6167,-2.779,0.8238,4.4266,-3.3622,0.9561,5.2743,-3.8449,0.26,4.3649
Knee,Ad/Abduction,16,-3.075,0.298,3.6711,-3.1031,0.3253,3.7538,-2.7931,0.803,4.3991,-3.2813,0.9605,5.2023,-3.6173,0.4232,4.4637
Knee,Ad/Abduction,18,-3.0499,0.3951,3.84,-3.056,0.3983,3.8525,-2.8061,0.7596,4.3253,-3.2497,0.8987,5.047,-3.4333,0.5351,4.5035
Knee,Ad/Abduction,20,-3.0608,0.4447,3.9503,-3.1087,0.364,3.8367,-2.8903,0.6385,4.1674,-3.3017,0.7339,4.7694,-3.3264,0.5375,4.4014
Knee,Ad/Abduction,22,-3.0989,0.4323,3.9636,-3.2529,0.2401,3.7332,-3.0552,0.4403,3.9357,-3.4254,0.4839,4.3932,-3.2584,0.4338,4.126
Knee,Ad/Abduction,24,-3.1581,0.3818,3.9217,-3.4139,0.0949,3.6038,-3.232,0.2262,3.6843,-3.5563,0.222,4.0003,-3.1958,0.2876,3.771
Knee,Ad/Abduction,26,-3.22,0.3151,3.8501,-3.528,-0.0176,3.4928,-3.355,0.057,3.4691,-3.6237,0.0274,3.6786,-3.1188,0.1765,3.4718
Knee,Ad/Abduction,28,-3.2735,0.2537,3.7809,-3.5871,-0.0862,3.4148,-3.4023,-0.0405,3.3212,-3.6036,-0.0612,3.4813,-3.007,0.1464,3.2998
Knee,Ad/Abduction,30,-3.3067,0.2039,3.7145,-3.6195,-0.122,3.3755,-3.3887,-0.0723,3.244,-3.5178,-0.054,3.4098,-2.8603,0.1973,3.255
Knee,Ad/Abduction,32,-3.3608,0.1546,3.6701,-3.6433,-0.1404,3.3625,-3.3412,-0.056,3.2291,-3.4088,0.0152,3.4392,-2.7057,0.2978,3.3013
Knee,Ad/Abduction,34,-3.401,0.1131,3.6272,-3.656,-0.1437,3.3686,-3.2768,-0.0044,3.268,-3.3108,0.1122,3.5352,-2.5759,0.4095,3.3948
Knee,Ad/Abduction,36,-3.4371,0.0744,3.5859,-3.6566,-0.1324,3.3918,-3.2044,0.0719,3.3482,-3.2396,0.2122,3.6639,-2.4883,0.5043,3.4969
Knee,Ad/Abduction,38,-3.4914,0.0338,3.5589,-3.6565,-0.1205,3.4155,-3.137,0.1535,3.444,-3.1969,0.2988,3.7945,-2.4549,0.5572,3.5692
Knee,Ad/Abduction,40,-3.5574,-0.021,3.5154,-3.6681,-0.1229,3.4223,-3.0878,0.2194,3.5266,-3.1843,0.3545,3.8932,-2.4827,0.5505,3.5838
Knee,Ad/Abduction,42,-3.626,-0.0885,3.4489,-3.7029,-0.147,3.4089,-3.0793,0.24,3.5594,-3.2154,0.3552,3.9259,-2.5869,0.4637,3.5143
Knee,Ad/Abduction,44,-3.6937,-0.1617,3.3704,-3.7748,-0.208,3.3588,-3.139,0.1888,3.5166,-3.314,0.2753,3.8647,-2.7953,0.2727,3.3407
Knee,Ad/Abduction,46,-3.7869,-0.2514,3.2842,-3.8859,-0.3116,3.2627,-3.2766,0.0588,3.3943,-3.5011,0.0954,3.6919,-3.1439,-0.0432,3.0576
Knee,Ad/Abduction,48,-3.9105,-0.366,3.1785,-4.0434,-0.4608,3.1218,-3.4859,-0.1343,3.2173,-3.7883,-0.1839,3.4204,-3.6666,-0.4916,2.6834
Knee,Ad/Abduction,50,-4.0879,-0.5377,3.0124,-4.2668,-0.6607,2.9454,-3.7662,-0.3757,3.0148,-4.1899,-0.5446,3.1006,-4.3737,-1.0571,2.2594
Knee,Ad/Abduction,52,-4.314,-0.7651,2.7838,-4.5743,-0.9176,2.739,-4.1248,-0.6422,2.8405,-4.7275,-0.9594,2.8087,-5.2442,-1.7007,1.8429
Knee,Ad/Abduction,54,-4.5831,-1.0212,2.5408,-4.9114,-1.1538,2.6038,-4.5336,-0.8592,2.8153,-5.3991,-1.3736,2.6518,-6.2265,-2.3552,1.5162
Knee,Ad/Abduction,56,-4.8377,-1.2396,2.3586,-5.1818,-1.2256,2.7307,-4.9486,-0.9453,3.0579,-6.1828,-1.7355,2.7118,-7.2555,-2.9437,1.368
Knee,Ad/Abduction,58,-5.0793,-1.3862,2.3068,-5.3869,-1.0999,3.1871,-5.4364,-0.9609,3.5147,-7.0984,-2.0818,2.9348,-8.2543,-3.3959,1.4626
Knee,Ad/Abduction,60,-5.3372,-1.4408,2.4555,-5.6829,-0.946,3.7909,-6.1896,-1.1185,3.9526,-8.1972,-2.5177,3.1618,-9.1405,-3.6623,1.8159
Knee,Ad/Abduction,62,-5.6174,-1.4259,2.7656,-6.258,-0.9953,4.2675,-7.2547,-1.5344,4.186,-9.4057,-3.0634,3.2788,-9.8448,-3.7432,2.3585
Knee,Ad/Abduction,64,-5.8909,-1.3317,3.2275,-7.0595,-1.2617,4.5361,-8.3452,-2.0304,4.2844,-10.4788,-3.5667,3.3453,-10.3496,-3.6897,2.9702
Knee,Ad/Abduction,66,-6.1529,-1.1725,3.8079,-7.7599,-1.4727,4.8145,-9.0582,-2.2506,4.5569,-11.1926,-3.817,3.5586,-10.686,-3.5627,3.5606
Knee,Ad/Abduction,68,-6.3778,-0.9583,4.4613,-8.0531,-1.3306,5.3919,-9.202,-1.9532,5.2956,-11.4583,-3.6886,4.0811,-10.847,-3.3747,4.0975
Knee,Ad/Abduction,70,-6.4859,-0.6729,5.1402,-7.8121,-0.7329,6.3462,-8.8009,-1.1462,6.5085,-11.2676,-3.1615,4.9445,-10.7771,-3.086,4.605
Knee,Ad/Abduction,72,-6.4445,-0.3054,5.8337,-7.0842,0.1986,7.4815,-7.9416,0.0178,7.9772,-10.6217,-2.2615,6.0987,-10.4254,-2.6274,5.1705
Knee,Ad/Abduction,74,-6.2013,0.1646,6.5306,-6.0666,1.2443,8.5552,-6.7297,1.3511,9.4318,-9.5545,-1.0529,7.4488,-9.7994,-1.9607,5.878
Knee,Ad/Abduction,76,-5.795,0.6965,7.1879,-4.9956,2.1926,9.3807,-5.3064,2.6825,10.6714,-8.155,0.3461,8.8472,-8.9547,-1.1142,6.7264
Knee,Ad/Abduction,78,-5.3171,1.1755,7.6682,-4.0674,2.8566,9.7807,-3.8653,3.822,11.5094,-6.5786,1.746,10.0707,-7.9674,-0.175,7.6174
Knee,Ad/Abduction,80,-4.7696,1.5431,7.8558,-3.4241,3.0949,9.6139,-2.6453,4.5597,11.7648,-5.0263,2.9005,10.8272,-6.9289,0.7248,8.3785
Knee,Ad/Abduction,82,-4.2858,1.7076,7.7011,-3.1042,2.8821,8.8685,-1.8697,4.726,11.3217,-3.7213,3.5654,10.8521,-5.9348,1.4321,8.7989
Knee,Ad/Abduction,84,-3.9382,1.6148,7.1678,-3.0613,2.2986,7.6585,-1.6431,4.2713,10.1856,-2.8711,3.5919,10.0549,-5.0803,1.8148,8.7099
Knee,Ad/Abduction,86,-3.7083,1.3173,6.3428,-3.1636,1.5367,6.237,-1.8664,3.3367,8.5397,-2.5617,3.0251,8.612,-4.4297,1.8203,8.0703
Knee,Ad/Abduction,88,-3.5693,0.9018,5.373,-3.2812,0.8078,4.8969,-2.2714,2.2205,6.7123,-2.6723,2.1194,6.9112,-3.9812,1.521,7.0232
Knee,Ad/Abduction,90,-3.4825,0.4637,4.4098,-3.3505,0.2605,3.8716,-2.5951,1.2567,5.1084,-2.9318,1.2275,5.3867,-3.6566,1.0836,5.8239
Knee,Ad/Abduction,92,-3.4017,0.0866,3.5748,-3.3936,-0.0679,3.2578,-2.7627,0.6416,4.0458,-3.1371,0.6082,4.3536,-3.3928,0.6733,4.7395
Knee,Ad/Abduction,94,-3.318,-0.1694,2.9792,-3.4394,-0.2256,2.9881,-2.8648,0.3378,3.5403,-3.2425,0.305,3.8526,-3.1883,0.3838,3.956
Knee,Ad/Abduction,96,-3.2927,-0.3248,2.6431,-3.4843,-0.2967,2.8909,-2.9433,0.1988,3.3409,-3.2604,0.2185,3.6975,-3.0378,0.2375,3.5129
Knee,Ad/Abduction,98,-3.3471,-0.4335,2.4801,-3.5204,-0.3513,2.8178,-2.9784,0.1358,3.25,-3.2223,0.2446,3.7115,-2.9334,0.2078,3.3489
Knee,Ad/Abduction,100,-3.4006,-0.482,2.4366,-3.5556,-0.4041,2.7474,-2.9965,0.1159,3.2283,-3.1904,0.3136,3.8176,-2.9025,0.2454,3.3933
Knee,Int/External,Rotation,0,-7.4274,-0.1523,7.1228,-8.0191,-0.7299,6.5593,-9.8801,-2.1105,5.6592,-10.3846,-2.5275,5.3297,-10.618,-3.5928,3.4325
Knee,Int/External,Rotation,2,-6.6753,0.513,7.7012,-7.2138,-0.0178,7.1783,-8.8308,-1.2079,6.415,-9.4234,-1.6569,6.1097,-9.547,-2.7161,4.1149
Knee,Int/External,Rotation,4,-5.808,1.3783,8.5646,-5.9357,1.2618,8.4594,-6.8706,0.5061,7.8827,-7.5375,0.1304,7.7982,-7.5663,-1.1169,5.3324
Knee,Int/External,Rotation,6,-5.2827,1.9153,9.1133,-4.9579,2.2192,9.3962,-5.0404,2.1447,9.3297,-5.4825,2.0439,9.5703,-5.2838,0.8413,6.9663
Knee,Int/External,Rotation,8,-4.7811,2.3081,9.3973,-4.5262,2.625,9.7761,-4.182,2.9941,10.1701,-4.0354,3.3704,10.7763,-3.4229,2.5793,8.5814
Knee,Int/External,Rotation,10,-4.3868,2.6976,9.782,-4.1657,2.9984,10.1625,-3.9682,3.2894,10.547,-3.4008,4.0176,11.4359,-2.3518,3.6946,9.7409
Knee,Int/External,Rotation,12,-4.088,3.0008,10.0896,-3.6839,3.383,10.4499,-3.8979,3.3242,10.5463,-3.3624,4.0971,11.5566,-2.0378,4.132,10.3018
Knee,Int/External,Rotation,14,-3.8512,3.2833,10.4178,-3.4316,3.5689,10.5694,-3.9627,3.1657,10.294,-3.6869,3.7388,11.1645,-2.2635,3.9563,10.1762
Knee,Int/External,Rotation,16,-3.6604,3.5327,10.7258,-3.3925,3.6043,10.6012,-4.0965,3.0103,10.1171,-4.0968,3.2903,10.6775,-2.7665,3.4379,9.6423
Knee,Int/External,Rotation,18,-3.5402,3.7159,10.9719,-3.3473,3.6747,10.6967,-4.0002,3.1024,10.205,-4.3073,3.1042,10.5156,-3.2009,2.9919,9.1847
Knee,Int/External,Rotation,20,-3.434,3.9068,11.2475,-3.2211,3.8687,10.9584,-3.5927,3.4605,10.5137,-4.1811,3.2917,10.7645,-3.2913,2.9079,9.1071
Knee,Int/External,Rotation,22,-3.2799,4.1477,11.5754,-3.0219,4.1851,11.392,-3.1318,3.9189,10.9696,-3.8322,3.7165,11.2651,-3.0118,3.1938,9.3994
